0,1,2
6Ede,Onka ni Ede Yoruba 170-190,"Ni Opin Idanilekoo, Akekoo yoö le: i. Ka onka na yekeyeke ii. Ko awon figo naa ni ede yoruba iii. Dăhun lbeëre abe ëkó naâ"
Asa,Ikinni ni Oniruru Ojo Odun Ayeye,"Ni Opin Idanilekoo, Akekoo yoö le: i. Salaye ikinni ni awon asiko kookan ii. Salaye Ikinni ati idahun re iii. Dăhun lbeëre abe ëkó naâ"
Lit,Ewi,"Ni Opin Idanilekoo, Akekoo yoö le: i. Ka ewi na ii. Ke ewi na iii. Fa koko inu ewi na yoo iv. Dăhun lbeëre abe ëkó naâ"
7,Ägbéyewo éko lse Idaji Såä Keta Léri Edé Äsä Litiréso’,Ägbéyewo éko lse Idaji Såä Keta Léri Edé Äsä Litiréso’
8Ede,"Iro faweli aramupo ati airanmupo a, e, o, o, u, an, en, in, on, un.","Ni Opin Idanilekoo, Akekoo yoö le: i. Daruko awon iro faweli aramupo ii. Daruko awon fawelli airanmupo iii. Dăhun lbeëre abe ëkó naâ"
Asa,Imototo ara eni ati ayika,"Ni Opin Idanilekoo, Akekoo yoö le: i. So ohun ti imototo wa fun ii. Ko orin imototo iii. Dăhun lbeëre abe ëkó naâ"
Lit,Ewi Oriki lu Eko,"Ni Opin Idanilekoo, Akekoo yoö le: i. Ko nipa itan ilu eko ii. Fa koko inu ewi naa yo iii. Dăhun lbeëre abe ëkó naâ"
9Ede,"Iro Konsonanti b, d, f, g, gb, h, j, k, l, m, n, p, r, s,s, t, w, y, (18)","Ni Opin Idanilekoo, Akekoo yoö le: i. Ka iro konsonanti ii. pe e tele oruko iii. Dăhun lbeëre abe ëkó naâ"
Asa,Awo,"Ni Opin Idanilekoo, Akekoo yoö le: i. Da orisi awon awo ma ii. Daruko awo ni orisirisi iii. Dăhun lbeëre abe ëkó naâ"
Lit,Itan Aroso,"Ni Opin Idanilekoo, Akekoo yoö le: i. Ka itan na darâdara ii. Fa koko inu iatn naa yo iii. Dăhun lbeëre abe ëkó naâ"
10Ede,Onka ni ede Yoruba 181-200. Ookanlelogoosan- an de igba,"Ni Opin Idanilekoo, Akekoo yoö le: i. Ka onka naa ni ede Yoruba yekeyeke ii. Ko awon figo naa ni ede yoruba iii. Pe awon figo naa bi ose ye"
Asa,Oruko Amutorunwa ojo Oke Ige Ajayi Dada,"Ni Opin Idanilekoo, Akekoo yoö le: i. Daruko Amutorunwa tele oluko ii. Se idamo idi ti okookan won fin je be iii. Dăhun lbeëre abe ëkó naâ"
Lit,Ewi (Agbon),"Ni Opin Idanilekoo, Akekoo yoö le: i. Ka ewi nåå ii. Fa koko inu ewi nåå yo. iii. Dahun ibeëre abe ëkó naâ"
11Ede,lwon Eyå ara Ifo lbére pepé äfipé åsunsi ati åkånmolé,"Ni Opin Idanilekoo, Akekoo yoö le: i. Dåruko åwon eyå ara fun iro édé pipé ii. Se idamo oköökan won iii. Dăhun lbeëre abe ëkó naa"
Asa,Awon Kökoro åifojuri,"Ni Opin Idanilekoo, Akekoo yoö le: i. Dåruko ohun to le fa åisån si ara éniyån ii. MO åwon idénå si kokörö äifojuri nåä iii. Dăhun lbeëre abe ëkó naâ"
12,"Agbéyewö éko Såä Keta Löri Edé, Asa Literaso",i. Agbéyewö éko ti won ti ko fun igbaradi Idånwö ii. Dăhun lbeëre abe ëkó naâ
13,Idånwo Såä Keta,Idånwo Såä Keta
